 demo                      SWAT+ 2026-07-13        MODULAR Rev 2026.cb442f7c05fc3bfc34349c446010f452d2737c
 freq       soil_lyr  soil_depth        jday         mon         day          yr        unit                gis_id name                   cfmets1        cfstrs1        cfstrs2        efmets1        efstrs1        efstrs2       immmets1       immstrs1       immstrs2       mnrmets1       mnrstrs1       mnrstrs2        co2fmet        co2fstr         cfs1s2         cfs1s3         cfs2s1         cfs2s3         cfs3s1         efs1s2         efs1s3         efs2s1         efs2s3         efs3s1        imms1s2        imms1s3        imms2s1        imms2s3        imms3s1        mnrs1s2        mnrs1s3        mnrs2s1        mnrs2s3        mnrs3s1         co2fs1         co2fs2         co2fs3
                              mm                                                                                                          kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha
 day               1          10           1           1           1        1975           8                     1 hru0008           0.9315979      7.0083176E-04  4.9058171E-03  4.6579897E-02  3.5041587E-05  1.9623268E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6579890E-02  1.8173319E-05  1.7627123E-04   1.397397      3.1537409E-03  4.2572714E-02  9.3987188E-04  1.0226404E-02  1.2241965E-03  8.5963908E-04  1.7029084E-03  3.7594880E-05  5.1132019E-04  1.2241965E-04  4.2981956E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6186809E-03  7.9889112E-05  5.1132019E-04  0.0000000E+00  4.2981941E-05  5.3182054E-02  1.3995179E-02  1.0506700E-03
 day               2          25           1           1           1        1975           8                     1 hru0008           0.5081534      4.8126886E-04  2.9945553E-03  5.0815336E-02  1.2409912E-05  7.7217075E-05  9.1033213E-02  1.2193394E-04  1.6455275E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6210765      1.8715984E-03  5.3545840E-02  1.0120277E-03  9.5268302E-03  1.1404509E-03  1.2919503E-03  4.3231021E-03  8.1707549E-05  9.5268298E-04  1.1404510E-04  1.2919503E-04  0.0000000E+00  0.0000000E+00  1.7066852E-03  4.5632965E-05  2.3144660E-04  2.3701279E-03  4.4795917E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9560208E-02  1.3037790E-02  1.5790506E-03
 day               3          50           1           1           1        1975           8                     1 hru0008           0.8520297      8.0695143E-04  5.0210222E-03  8.5202955E-02  2.0807907E-05  1.2947120E-04  0.1374737      1.9008759E-04  2.7065317E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.041370      3.1381408E-03  8.9781240E-02  1.6968843E-03  1.5973801E-02  1.9122139E-03  2.1662356E-03  7.1546510E-03  1.3522441E-04  1.5973801E-03  1.9122139E-04  2.1662358E-04  0.0000000E+00  0.0000000E+00  2.5773477E-03  7.4244104E-05  3.4951873E-04  4.0680040E-03  7.6886121E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.3098456E-02  2.1860687E-02  2.6476213E-03
 day               4         100           1           1           1        1975           8                     1 hru0008            5.951944      5.0367583E-03  3.1339832E-02  0.5951944      3.3578388E-05  2.0893221E-04  0.7662520      1.1185285E-03  2.2181773E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.274599      1.9587398E-02  0.7047585      1.3320083E-02  0.1253900      1.5010363E-02  1.7004367E-02  5.4579936E-02  1.0315722E-03  1.2539004E-02  1.5010363E-03  1.7004367E-03  0.0000000E+00  0.0000000E+00  1.6142685E-02  5.4403441E-04  2.1891382E-03  3.3514872E-02  6.3343812E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6523004      0.1716005      2.0783115E-02
 day               5         150           1           1           1        1975           8                     1 hru0008            5.992907      5.0714226E-03  3.1555522E-02  0.5992907      3.3809483E-05  2.1037016E-04  0.6262216      1.0032649E-03  2.1697280E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.324665      1.9722201E-02  0.7096089      1.3411757E-02  0.1262530      1.5113669E-02  1.7121395E-02  5.3522762E-02  1.0115915E-03  1.2625301E-02  1.5113669E-03  1.7121396E-03  0.0000000E+00  0.0000000E+00  1.3192654E-02  5.1201240E-04  1.7890792E-03  3.5178345E-02  6.6487805E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6567898      0.1727815      2.0926150E-02
 day               6         200           1           1           1        1975           8                     1 hru0008            2.461565      2.0830694E-03  1.2961318E-02  0.2461565      1.3887129E-05  8.6408785E-05  0.2111124      3.7307118E-04  8.6754945E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   3.008579      8.1008244E-03  0.2914693      5.5088303E-03  5.1857963E-02  6.2078843E-03  7.0325509E-03  2.1452257E-02  4.0545216E-04  5.1857964E-03  6.2078843E-04  7.0325506E-04  0.0000000E+00  0.0000000E+00  4.4475212E-03  1.9679888E-04  6.0313637E-04  1.4981402E-02  2.8315163E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2697740      7.0969373E-02  8.5953400E-03
 day               7         300           1           1           1        1975           8                     1 hru0008            4.950633      4.1894135E-03  2.6067454E-02  0.4950632      2.7929424E-05  1.7378303E-04  0.2909575      6.3723122E-04  1.6623192E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.050773      1.6292160E-02  0.5861951      1.1079211E-02  0.1042953      1.2485130E-02  1.4143678E-02  4.1289575E-02  7.8038167E-04  1.0429533E-02  1.2485130E-03  1.4143679E-03  0.0000000E+00  0.0000000E+00  6.1296225E-03  3.4764386E-04  8.3124917E-04  3.1984814E-02  6.0451968E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5425622      0.1427317      1.7286720E-02
 day               8         450           1           1           1        1975           8                     1 hru0008            7.345302      6.2158736E-03  3.8676538E-02  0.7345301      4.1439158E-05  2.5784358E-04  0.2434846      7.8619411E-04  2.3196540E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.977592      2.4172841E-02  0.8697435      1.6438335E-02  0.1547440      1.8524308E-02  2.0985108E-02  5.7961799E-02  1.0954903E-03  1.5474400E-02  1.8524308E-03  2.0985107E-03  0.0000000E+00  0.0000000E+00  5.1295059E-03  4.2737916E-04  6.9562159E-04  5.0756134E-02  9.5930160E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8050050      0.2117724      2.5648467E-02
 day               9         600           1           1           1        1975           8                     1 hru0008            4.118027      3.4848307E-03  2.1683384E-02  0.4118026      2.3232204E-05  1.4455589E-04  6.9631845E-02  3.8417598E-04  1.2364495E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.033144      1.3552116E-02  0.4876078      9.2158904E-03  8.6754754E-02  1.0385358E-02  1.1764967E-02  3.1055531E-02  5.8695610E-04  8.6754756E-03  1.0385357E-03  1.1764966E-03  0.0000000E+00  0.0000000E+00  1.4669383E-03  1.9980746E-04  1.9893423E-04  2.9895445E-02  5.6503020E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4513132      0.1187268      1.4379405E-02
 day              10         750           1           1           1        1975           8                     1 hru0008            1.632559      1.3815338E-03  8.5962079E-03  0.1632559      9.2102255E-06  5.7308051E-05  9.4727427E-03  1.3695934E-04  4.7006819E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.995350      5.3726309E-03  0.1933083      3.6535673E-03  3.4393240E-02  4.1171936E-03  4.6641286E-03  1.1859438E-02  2.2414587E-04  3.4393240E-03  4.1171935E-04  4.6641286E-04  0.0000000E+00  0.0000000E+00  1.9956287E-04  6.6399080E-05  2.7063070E-05  1.2304098E-02  2.3255004E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1789196      4.7068313E-02  5.7006022E-03
 day              11         900           1           1           1        1975           8                     1 hru0008            1.237219      1.0469820E-03  6.5145502E-03  0.1210061      6.9798803E-06  4.3430337E-05  0.0000000E+00  9.5420131E-05  3.4398676E-04  2.7157739E-03  0.0000000E+00  0.0000000E+00   1.512156      4.0715951E-03  0.1465497      2.6021344E-03  2.5303243E-02  3.0442714E-03  3.5346635E-03  8.7152366E-03  1.5474766E-04  2.4747821E-03  3.0442714E-04  3.4570752E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1328691E-05  0.0000000E+00  9.6034724E-03  1.7051914E-04  5.5542216E-05  0.0000000E+00  7.7588484E-06  0.1415245      3.4646966E-02  4.3201447E-03
 day              12        1050           1           1           1        1975           8                     1 hru0008           0.6360296      5.3823268E-04  3.3490011E-03  5.8406901E-02  3.5882179E-06  2.2326672E-05  0.0000000E+00  4.5837944E-05  1.7171778E-04  5.1960610E-03  0.0000000E+00  0.0000000E+00  0.7773695      2.0931263E-03  7.5265698E-02  1.2005571E-03  1.2421592E-02  1.5056945E-03  1.8171003E-03  4.3609692E-03  6.9561473E-05  1.1406807E-03  1.5056945E-04  1.6686518E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7267332E-05  0.0000000E+00  5.0472431E-03  8.0508165E-05  1.0147854E-04  0.0000000E+00  1.4844845E-05  7.7451326E-02  1.7022241E-02  2.2209005E-03
 day              13        1200           1           1           1        1975           8                     1 hru0008           0.6401765      5.4174196E-04  3.3708368E-03  5.5851229E-02  3.6116132E-06  2.2472246E-05  0.0000000E+00  4.3651846E-05  1.6861019E-04  8.1664175E-03  0.0000000E+00  0.0000000E+00  0.7824380      2.1067737E-03  7.5756438E-02  1.2083848E-03  1.2502583E-02  1.5155118E-03  1.8289478E-03  4.2944006E-03  6.8499634E-05  1.0907690E-03  1.5155118E-04  1.5956379E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4723817E-05  0.0000000E+00  5.1751542E-03  8.2548460E-05  1.5948934E-04  0.0000000E+00  2.3330984E-05  7.7956311E-02  1.7133227E-02  2.2353807E-03
 day              14        1500           1           1           1        1975           8                     1 hru0008            1.290939      1.0924415E-03  6.7974119E-03  0.1042836      7.2829430E-06  4.5316079E-05  0.0000000E+00  8.0965823E-05  3.2709949E-04  2.4810255E-02  0.0000000E+00  0.0000000E+00   1.577814      4.2483830E-03  0.1527656      2.4367513E-03  2.5211904E-02  3.0560836E-03  3.6881391E-03  8.3696973E-03  1.3350436E-04  2.0366486E-03  3.0560835E-04  2.9793242E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1455489E-05  0.0000000E+00  1.0725999E-02  1.7108954E-04  4.8454199E-04  0.0000000E+00  7.0881506E-05  0.1572017      3.4549765E-02  4.5077261E-03
 day              15        1800           1           1           1        1975           8                     1 hru0008            1.302010      1.1018106E-03  6.8557085E-03  9.9706724E-02  7.3454039E-06  4.5704721E-05  0.0000000E+00  7.7030221E-05  3.2080853E-04  3.0494303E-02  0.0000000E+00  0.0000000E+00   1.591346      4.2848182E-03  0.1540757      2.4576494E-03  2.5428126E-02  3.0822933E-03  3.7197692E-03  8.2370471E-03  1.3138847E-04  1.9472621E-03  3.0822936E-04  2.8485645E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5744416E-05  0.0000000E+00  1.1022421E-02  1.7581771E-04  5.9555052E-04  0.0000000E+00  8.7120483E-05  0.1585499      3.4846071E-02  4.5463848E-03
 day              16        2000           1           1           1        1975           8                     1 hru0008           0.8727331      7.3853997E-04  4.5953584E-03  6.5079063E-02  4.9236000E-06  3.0635721E-05  0.0000000E+00  5.0148781E-05  2.1199248E-04  2.2194251E-02  0.0000000E+00  0.0000000E+00   1.066674      2.8720994E-03  0.1032765      1.6473543E-03  1.7044390E-02  2.0660509E-03  2.4933489E-03  5.4528457E-03  8.6977903E-05  1.2709876E-03  2.0660509E-04  1.8592720E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5611391E-06  0.0000000E+00  7.4567110E-03  1.1894139E-04  4.3345138E-04  0.0000000E+00  6.3407701E-05  0.1062755      2.3357205E-02  3.0474267E-03
 day              -1          -1           1           1           1        1975           8                     1 hru0008            40.72382      3.4511700E-02  0.2152845       3.932225      2.8507705E-04  1.7520085E-03   2.445640      5.1445016E-03  1.2923366E-02  0.1401570      0.0000000E+00  0.0000000E+00   50.03234      0.1346404       4.736280      8.7829299E-02  0.8373272      0.1003907      0.1141160      0.3243321      6.0347971E-03  8.1391357E-02  1.0039068E-02  1.1101274E-02  0.0000000E+00  0.0000000E+00  5.0992519E-02  2.5330333E-03  6.9151875E-03  0.2677029      4.9438649E-03  2.3413743E-03  0.0000000E+00  3.1032632E-04   4.461464       1.146100      0.1394751    
 day               1          10           1           1           1        1975           9                     1 hru0009            2.876780      2.3462863E-03  1.6424000E-02  0.1438390      6.4188032E-05  4.4931617E-04  0.0000000E+00  5.3126285E-05  2.0764384E-04  0.1438390      0.0000000E+00  0.0000000E+00   4.315171      1.0558288E-02  0.4301641      9.4966721E-03  0.1033299      1.2369553E-02  8.6859828E-03  1.7206561E-02  3.7986692E-04  5.1664924E-03  1.2369552E-03  4.3429915E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1641532E-10  0.0000000E+00  3.6563948E-02  8.0721709E-04  5.1664924E-03  0.0000000E+00  4.3429915E-04  0.5373632      0.1414104      1.0616201E-02
 day               2          25           1           1           1        1975           9                     1 hru0009            4.625638      3.9656665E-03  2.4675243E-02  0.4625638      3.5643570E-05  2.2178210E-04  0.8286608      1.0713532E-03  1.7704100E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.653557      1.5422030E-02  0.5410864      1.0226645E-02  9.6269615E-02  1.1524376E-02  1.3055293E-02  4.3685410E-02  8.2566327E-04  9.6269613E-03  1.1524375E-03  1.3055293E-03  0.0000000E+00  0.0000000E+00  1.7246243E-02  4.6112610E-04  2.3387931E-03  2.3950387E-02  4.5266730E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5008110      0.1317482      1.5956471E-02
 day               3          50           1           1           1        1975           9                     1 hru0009            7.756961      6.6502173E-03  4.1379120E-02  0.7756962      5.9772436E-05  3.7191730E-04   1.251573      1.6782512E-03  2.9255771E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   9.480731      2.5861952E-02  0.9073744      1.7149568E-02  0.1614393      1.9325795E-02  2.1893069E-02  7.2308503E-02  1.3666459E-03  1.6143925E-02  1.9325796E-03  2.1893070E-03  0.0000000E+00  0.0000000E+00  2.6047964E-02  7.5034820E-04  3.5324115E-03  4.1113302E-02  7.7705004E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8398348      0.2209351      2.6758198E-02
 day               4         100           1           1           1        1975           9                     1 hru0009            7.296322      6.1744247E-03  3.8418632E-02  0.7296323      4.1162832E-05  2.5612421E-04  0.9393268      1.3711735E-03  2.7192023E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.917727      2.4011649E-02  0.8639438      1.6328720E-02  0.1537122      1.8400786E-02  2.0845179E-02  6.6908032E-02  1.2645759E-03  1.5371216E-02  1.8400785E-03  2.0845179E-03  0.0000000E+00  0.0000000E+00  1.9788865E-02  6.6691660E-04  2.6836032E-03  4.1084945E-02  7.7651418E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7996370      0.2103603      2.5477443E-02
 day               5         150           1           1           1        1975           9                     1 hru0009            7.348912      6.2189284E-03  3.8695544E-02  0.7348912      4.1459523E-05  2.5797030E-04  0.7679156      1.2302726E-03  2.6606692E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.982004      2.4184719E-02  0.8701708      1.6446412E-02  0.1548201      1.8533412E-02  2.0995425E-02  6.5633267E-02  1.2404826E-03  1.5482005E-02  1.8533411E-03  2.0995424E-03  0.0000000E+00  0.0000000E+00  1.6177732E-02  6.2786473E-04  2.1938914E-03  4.3138094E-02  8.1531890E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8054005      0.2118765      2.5661075E-02
 day               6         200           1           1           1        1975           9                     1 hru0009            2.464380      2.0854515E-03  1.2976140E-02  0.2464380      1.3903010E-05  8.6507593E-05  0.2113539      3.7349781E-04  8.6854154E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   3.012020      8.1100883E-03  0.2918026      5.5151298E-03  5.1917262E-02  6.2149833E-03  7.0405924E-03  2.1476787E-02  4.0591578E-04  5.1917261E-03  6.2149833E-04  7.0405920E-04  0.0000000E+00  0.0000000E+00  4.4526071E-03  1.9702391E-04  6.0382608E-04  1.4998533E-02  2.8347544E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2700825      7.1050525E-02  8.6051691E-03
 day               7         300           1           1           1        1975           9                     1 hru0009            4.958385      4.1959747E-03  2.6108280E-02  0.4958385      2.7973165E-05  1.7405520E-04  0.2914132      6.3822925E-04  1.6649226E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.060249      1.6317677E-02  0.5871131      1.1096562E-02  0.1044587      1.2504683E-02  1.4165828E-02  4.1354239E-02  7.8160386E-04  1.0445867E-02  1.2504683E-03  1.4165827E-03  0.0000000E+00  0.0000000E+00  6.1392225E-03  3.4818833E-04  8.3255104E-04  3.2034904E-02  6.0546643E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5434120      0.1429552      1.7313791E-02
 day               8         450           1           1           1        1975           9                     1 hru0009            7.361219      6.2293438E-03  3.8760353E-02  0.7361218      4.1528958E-05  2.5840235E-04  0.2440122      7.8789785E-04  2.3246808E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.997046      2.4225224E-02  0.8716283      1.6473958E-02  0.1550793      1.8564451E-02  2.1030584E-02  5.8087409E-02  1.0978642E-03  1.5507933E-02  1.8564451E-03  2.1030584E-03  0.0000000E+00  0.0000000E+00  5.1406231E-03  4.2830524E-04  6.9712894E-04  5.0866127E-02  9.6138055E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8067495      0.2122313      2.5704050E-02
 day               9         600           1           1           1        1975           9                     1 hru0009            4.129212      3.4942967E-03  2.1742284E-02  0.4129212      2.3295312E-05  1.4494856E-04  6.9820970E-02  3.8521952E-04  1.2398080E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.046816      1.3588930E-02  0.4889323      9.2409234E-03  8.6990409E-02  1.0413568E-02  1.1796925E-02  3.1139888E-02  5.8855041E-04  8.6990409E-03  1.0413568E-03  1.1796925E-03  0.0000000E+00  0.0000000E+00  1.4709234E-03  2.0035019E-04  1.9947463E-04  2.9976651E-02  5.6656502E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4525391      0.1190493      1.4418464E-02
 day              10         750           1           1           1        1975           9                     1 hru0009            1.637603      1.3858017E-03  8.6227637E-03  0.1637603      9.2386781E-06  5.7485086E-05  9.5019937E-03  1.3738245E-04  4.7152035E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.001514      5.3892280E-03  0.1939055      3.6648540E-03  3.4499492E-02  4.1299127E-03  4.6785376E-03  1.1896075E-02  2.2483831E-04  3.4499492E-03  4.1299127E-04  4.6785374E-04  0.0000000E+00  0.0000000E+00  2.0017941E-04  6.6604203E-05  2.7146714E-05  1.2342107E-02  2.3326847E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1794723      4.7213718E-02  5.7182130E-03
